id,candidate_length,in_candidates,response,answer
698,7,True,Tibet Autonomous Region,Tibet
699,3,True,Langtang National Park,Langtang
700,1,True,Gosaikunda,Gosaikunda
701,3,False,notInC,Article (publishing)
702,5,True,Nepali language,Nepal
703,6,True,India national cricket team,India national cricket team
704,1,True,Ishant Sharma,Ishant Sharma
705,1,True,Ishant Sharma,Ishant Sharma
706,6,True,India national cricket team,India national cricket team
707,3,True,notInKB,notInKB
708,7,True,Australia national cricket team,Australia national cricket team
709,8,True,New Zealand national cricket team,New Zealand national cricket team
710,1,True,Glenn McGrath,Glenn McGrath
711,7,True,Australia national cricket team,Australia national cricket team
712,10,True,Brisbane,Brisbane
713,1,True,Hero MotoCorp,Hero MotoCorp
714,1,True,M. Chinnaswamy Stadium,M. Chinnaswamy Stadium
715,9,True,Bangalore Urban district,Bangalore
716,6,True,India,India national cricket team
717,10,True,notInKB,notInKB
718,6,True,India,India national cricket team
719,10,True,notInKB,notInKB
720,7,True,Allan Border,Border
721,9,False,notInC,Ian Chappell
722,7,True,Australia national cricket team,Australia national cricket team
723,8,True,New Zealand national cricket team,New Zealand national cricket team
724,5,True,The Gabba,The Gabba
725,10,True,The Gabba,Brisbane
726,3,True,notInKB,notInKB
727,7,True,Australia national cricket team,Australia national cricket team
728,10,True,notInKB,notInKB
729,7,True,Australia national cricket team,Australia national cricket team
730,7,True,Indian people,India
731,6,True,English people,England
732,6,True,India,India national cricket team
733,9,False,notInC,South Africa
734,7,True,Australia national cricket team,Australia national cricket team
735,1,True,Jacques Rudolph,Jacques Rudolph
736,4,True,Top 40,Top
737,1,True,Kevin Pietersen,Kevin Pietersen
738,1,True,Dale Steyn,Dale Steyn
739,6,True,India,India national cricket team
740,10,False,notInC,Concordia Stingers
741,9,True,Minnesota,Minnesota
742,9,True,"Crookston, Minnesota",University of Minnesota Crookston
743,2,True,Winona State Warriors,Winona State University
744,3,True,Bemidji State University,Bemidji State University
745,9,True,Minnesota,Minnesota
746,9,True,"Duluth, Minnesota","Duluth, Minnesota"
747,8,True,Golden Bear,Kutztown Golden Bears
748,10,False,notInC,Concordia Stingers
749,7,True,MSU Moorhead Dragons,St. George Illawarra Dragons
750,8,True,Kutztown Golden Bears,Kutztown Golden Bears
751,2,False,notInC,University of Colorado
752,1,True,Minnesota State University Moorhead,Minnesota State University Moorhead
753,2,True,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference
754,8,True,California Golden Bears,Kutztown Golden Bears
755,7,True,Drexel Dragons,St. George Illawarra Dragons
756,1,True,Minnesota State University Moorhead,Minnesota State University Moorhead
757,2,True,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference
758,10,False,notInC,Concordia Stingers
759,1,True,Minnesota State University Moorhead,Minnesota State University Moorhead
760,5,False,notInC,Sal Mineo
761,9,True,"Racine, Wisconsin","Racine County, Wisconsin"
762,4,False,notInKB,notInKB
763,10,False,notInC,Concordia Stingers
764,5,False,notInC,Sal Mineo
765,9,True,Minneapolis,Minneapolis
766,1,True,Minnesota,Minnesota
767,5,True,Jamie Jones (DJ),Jamie Jones (snooker player)
768,10,True,notInKB,notInKB
769,2,True,"Mounds View, Minnesota","Mounds View, Minnesota"
770,1,True,Minnesota,Minnesota
771,10,False,notInKB,notInKB
772,7,True,Desktop computer,Desktop computer
773,8,True,Ink,Ink
774,2,True,notInKB,notInKB
775,5,True,Image scanner,Scanners
776,5,True,Hewlett-Packard,Hewlett-Packard
777,10,True,notInKB,notInKB
778,2,True,notInKB,notInKB
779,4,True,notInKB,notInKB
780,1,True,Palm Centro,Palm Centro
781,6,True,Mobile phone,IPhone
782,1,True,IPod Touch,IPod Touch
783,7,True,Acer Inc.,Acer Inc.
784,7,True,Acer Inc.,Acer Inc.
785,1,True,Sandy Bridge,Sandy Bridge
786,7,True,Acer Inc.,Acer Inc.
787,7,True,Taiwan,Taiwan
788,1,True,notInKB,notInKB
789,7,True,Acer Inc.,Acer Inc.
790,7,True,Intel,Intel
791,1,True,Sandy Bridge,Sandy Bridge
792,1,True,Sandy Bridge,Sandy Bridge
793,7,True,Acer Inc.,Acer Inc.
794,7,True,Acer Inc.,Acer Inc.
795,7,True,Acer Inc.,Acer Inc.
796,10,True,notInKB,notInKB
797,1,True,Android (operating system),Android (operating system)
798,2,True,notInKB,notInKB
799,5,True,Windows 7,Windows 7
800,7,True,Desktop computer,Desktop computer
801,8,True,Ink,Ink
802,2,True,notInKB,notInKB
803,5,True,Image scanner,Scanners
804,5,True,Hewlett-Packard,Hewlett-Packard
805,10,True,notInKB,notInKB
806,2,True,notInKB,notInKB
807,4,True,notInKB,notInKB
808,1,True,Palm Centro,Palm Centro
809,6,True,Mobile phone,IPhone
810,1,True,IPod Touch,IPod Touch
811,7,True,Acer Inc.,Acer Inc.
812,7,True,Acer Inc.,Acer Inc.
813,1,True,Sandy Bridge,Sandy Bridge
814,7,True,Acer Inc.,Acer Inc.
815,7,True,Taiwan Province,Taiwan
816,1,True,notInKB,notInKB
817,7,True,Acer Inc.,Acer Inc.
818,7,True,Intel,Intel
819,1,True,Sandy Bridge,Sandy Bridge
820,1,True,Sandy Bridge,Sandy Bridge
821,7,True,Acer Inc.,Acer Inc.
822,7,True,Acer Inc.,Acer Inc.
823,7,True,Acer Inc.,Acer Inc.
824,10,True,notInKB,notInKB
825,1,True,Android (operating system),Android (operating system)
826,2,True,notInKB,notInKB
827,5,True,Windows 7,Windows 7
828,9,True,Christmas,Christmas
829,10,True,notInKB,notInKB
830,1,False,notInC,Uganda
831,10,True,notInKB,notInKB
832,1,False,notInC,Uganda
833,10,True,notInKB,notInKB
834,10,True,notInKB,notInKB
835,3,True,notInKB,notInKB
836,10,True,notInKB,notInKB
837,10,True,notInKB,notInKB
838,3,True,notInKB,notInKB
839,9,True,China,China
840,10,True,notInKB,notInKB
841,9,True,United States,United States
842,9,True,China,China
843,9,True,China,China
844,10,True,notInKB,notInKB
845,8,True,United States,United States
846,10,True,Nordstrom,Nordstrom
847,1,False,notInC,Macy's
848,2,False,notInC,Dillard's
849,3,True,notInKB,notInKB
850,10,True,notInKB,notInKB
851,10,True,notInKB,notInKB
852,1,True,Christian Louboutin,Christian Louboutin
853,2,False,notInC,Fad
854,3,True,notInKB,notInKB
855,1,True,notInKB,notInKB
856,1,True,Air Jordan,Air Jordan
857,1,True,Sex and the City,Sex and the City
858,1,True,Sanshiro Sugata,Sanshiro Sugata
859,1,False,notInC,"Derry, New Hampshire"
860,8,True,New Hampshire,New Hampshire
861,9,True,"Chester, New Hampshire","Chester, New Hampshire"
862,1,True,American Recovery and Reinvestment Act of 2009,American Recovery and Reinvestment Act of 2009
863,4,True,American Recovery and Reinvestment Act of 2009,American Recovery and Reinvestment Act of 2009
864,8,True,New Hampshire,New Hampshire
865,9,True,"Chester, New Hampshire","Chester, New Hampshire"
866,4,True,American Recovery and Reinvestment Act of 2009,American Recovery and Reinvestment Act of 2009
867,10,True,"Alton, New Hampshire","Alton, New Hampshire"
868,9,True,"Bartlett, New Hampshire","Bartlett, New Hampshire"
869,7,False,notInKB,notInKB
870,10,True,"Laconia, New Hampshire","Laconia, New Hampshire"
871,9,True,"Manchester, New Hampshire","Manchester, New Hampshire"
872,10,True,"Milton, New Hampshire","Milton, New Hampshire"
873,6,True,"Nashua, New Hampshire","Nashua, New Hampshire"
874,8,True,Oyster River High School,Oyster River (New Hampshire)
875,7,False,notInKB,notInKB
876,2,True,"Allenstown, New Hampshire","Allenstown, New Hampshire"
877,8,True,"Deerfield, New Hampshire","Deerfield, New Hampshire"
878,9,True,"Epsom, New Hampshire","Epsom, New Hampshire"
879,10,True,"Pembroke, New Hampshire","Pembroke, New Hampshire"
880,10,True,"Pittsfield, New Hampshire","Pittsfield, New Hampshire"
881,9,True,"Portsmouth, New Hampshire","Portsmouth, New Hampshire"
882,8,True,Profile (engineering),Profile (engineering)
883,9,True,"Raymond, New Hampshire","Raymond, New Hampshire"
884,1,True,"Somersworth, New Hampshire","Somersworth, New Hampshire"
885,7,True,France,France
886,7,True,Cinema of Italy,Italy
887,7,True,France,France
888,7,True,Cinema of Italy,Italy
889,9,True,France,France
890,8,True,Italian Peninsula,Italy
891,7,True,Cinema of Italy,Italy
892,4,True,Cinema of France,Cinema of France
893,1,True,Boris Grinsson,Boris Grinsson
894,3,True,Humphrey Bogart,Humphrey Bogart
895,1,True,Marilyn Monroe,Marilyn Monroe
896,4,True,Audrey Hepburn,Audrey Hepburn
897,1,True,Brigitte Bardot,Brigitte Bardot
898,3,True,Marlene Dietrich,Marlene Dietrich
899,7,True,James Dean,James Dean
900,2,True,Greta Garbo,Greta Garbo
901,8,True,John Wayne,John Wayne
902,9,True,Clint Eastwood,Clint Eastwood
903,9,True,Charlie Chaplin,Charlie Chaplin
904,5,True,Buster Keaton,Buster Keaton
905,6,True,Laurel and Hardy,Laurel and Hardy
906,1,True,Marx Brothers,Marx Brothers
907,1,True,Alain Delon,Alain Delon
908,3,True,Ava Gardner,Ava Gardner
909,1,True,Jean-Luc Godard,Jean-Luc Godard
910,9,True,Cannes Film Festival,Cannes
911,3,True,notInKB,notInKB
912,4,True,Mumbai,Mumbai
913,7,True,Suvarnabhumi Airport,Bangkok
914,4,True,Mumbai,Mumbai
915,4,True,Mumbai,Mumbai
916,7,True,Bangkok,Bangkok
917,4,True,Mumbai,Mumbai
918,3,True,Phuket (city),Phuket International Airport
919,3,True,notInKB,notInKB
920,6,True,India,India
921,3,True,notInKB,notInKB
922,4,True,Mumbai,Mumbai
923,9,True,New Delhi,Delhi
924,9,True,Chennai,Chennai
925,7,True,Hyderabad,Hyderabad
926,6,True,Bangalore,Bangalore
927,10,True,Kolkata,Kolkata
928,2,True,Bodh Gaya,Bodh Gaya
929,8,True,Varanasi,Varanasi
930,5,True,South Asia,Southern United States
931,10,True,notInKB,notInKB
932,10,True,notInKB,notInKB
933,3,True,notInKB,notInKB
934,7,True,Sri Guru Ram Dass Jee International Airport,Amritsar
935,6,True,Ahmedabad,Ahmedabad
936,4,True,Mumbai,Mumbai
937,7,True,Hyderabad,Hyderabad
938,7,True,India,India
939,7,True,Bangkok,Bangkok
940,10,True,notInKB,notInKB
941,2,True,Chiang Mai,Chiang Mai
942,3,True,Phuket (city),Phuket International Airport
943,3,True,Krabi,Krabi
944,4,True,Mumbai,Mumbai
945,9,True,New Delhi,Delhi
946,3,True,notInKB,notInKB
947,4,True,Airbus A330,Airbus A330
948,1,True,Airbus A380,Airbus A380
949,1,True,Airbus A380,Airbus A380
950,7,True,Kingfisher Airlines,Kingfisher Airlines
951,2,True,Jet Airways,Jet Airways
952,1,True,SpiceJet,SpiceJet
953,9,True,Boeing 737 Next Generation,Boeing
954,10,True,notInKB,notInKB
955,10,True,North Korea,North Korea
956,5,True,South Korea,Southern United States
957,5,True,God in Christianity,God
958,6,False,notInC,Creator deity
959,5,True,God in Christianity,God
960,6,True,Ten Commandments,Ten Commandments
961,1,True,notInKB,notInKB
962,5,True,God in Judaism,God
963,5,True,God in Christianity,God
964,7,True,Ronald Reagan,Ronald Reagan
965,1,True,Peggy Noonan,Peggy Noonan
966,3,True,Rick Santorum,Rick Santorum
967,4,True,Abortion debate,Abortion
968,10,True,United States,United States
969,9,True,United States,United States
970,4,True,Christopher Hitchens,Christopher Hitchens
971,4,True,Christopher Hitchens,Christopher Hitchens
972,3,True,Defense of Marriage Act,Defense of Marriage Act
973,7,True,Defense of Marriage Act,Defense of Marriage Act
974,6,True,California,California
975,7,True,notInKB,notInKB
976,2,True,United States Court of Appeals for the Ninth Circuit,United States Court of Appeals for the Ninth Circuit
977,3,True,United States courts of appeals,United States courts of appeals
978,8,True,United States,United States
979,9,True,Supreme Court of the United States,Supreme Court of the United States
980,9,True,Supreme Court of the United States,Supreme Court of the United States
981,1,True,Spironolactone,Spironolactone
982,1,True,Spironolactone,Spironolactone
983,1,True,Spironolactone,Spironolactone
984,1,True,Spironolactone,Spironolactone
985,1,True,Spironolactone,Spironolactone
986,1,True,Spironolactone,Spironolactone
987,1,True,Spironolactone,Spironolactone
988,8,False,notInC,Spironolactone
989,1,True,Amiloride,Amiloride
990,1,True,Co-amilozide,Co-amilozide
991,1,True,Triamterene,Triamterene
992,1,True,notInKB,notInKB
993,6,True,Food and Drug Administration,Food and Drug Administration
994,9,True,notInKB,notInKB
995,1,True,Spironolactone,Spironolactone
996,1,True,Spironolactone,Spironolactone
997,1,True,Spironolactone,Spironolactone
998,1,True,Spironolactone,Spironolactone
999,1,True,Spironolactone,Spironolactone
1000,1,True,Spironolactone,Spironolactone
1001,6,True,Food and Drug Administration,Food and Drug Administration
1002,6,True,Food and Drug Administration,Food and Drug Administration
1003,3,True,notInKB,notInKB
1004,2,True,Ibuprofen,Advil
1005,1,True,Ibuprofen,Ibuprofen
1006,1,True,Naproxen,Naproxen
1007,1,True,Naproxen,Naproxen
1008,6,True,Naproxen,Naproxen
1009,2,True,notInKB,notInKB
1010,1,True,Celecoxib,Celecoxib
1011,1,True,notInKB,notInKB
1012,1,True,Diclofenac,Diclofenac
1013,1,True,Diclofenac,Diclofenac
1014,1,True,Diclofenac,Diclofenac
1015,1,True,Diclofenac,Diclofenac
1016,1,True,Indometacin,Indometacin
1017,1,True,Meloxicam,Meloxicam
1018,1,True,Spironolactone,Spironolactone
1019,1,True,Leuprorelin,Leuprorelin
1020,1,True,Leuprorelin,Leuprorelin
1021,1,True,Eflornithine,Eflornithine
1022,7,True,United States,United States
1023,1,True,Spironolactone,Spironolactone
1024,7,True,Cruise ship,Cruise ship
1025,7,True,Europe,Europe
1026,10,True,notInKB,notInKB
1027,8,True,United States dollar,United States
1028,7,True,Cruise ship,Cruise ship
1029,1,True,Oceania Cruises,Oceania Cruises
1030,7,True,Hartsfield–Jackson Atlanta International Airport,ATLAS Transformation Language
1031,4,True,Charlotte Douglas International Airport,Charlotte Douglas International Airport
1032,10,False,notInKB,notInKB
1033,7,True,notInKB,notInKB
1034,3,True,Newark Liberty International Airport,Newark Liberty International Airport
1035,5,True,notInKB,notInKB
1036,3,True,George Bush Intercontinental Airport,George Bush Intercontinental Airport
1037,8,True,notInKB,notInKB
1038,9,True,John F. Kennedy International Airport,John F. Kennedy International Airport
1039,9,True,Los Angeles International Airport,Los Angeles International Airport
1040,10,True,Orlando International Airport,Orlando International Airport
1041,10,False,notInKB,notInKB
1042,10,True,Philadelphia International Airport,Philadelphia International Airport
1043,5,True,Phoenix Sky Harbor International Airport,Phoenix Sky Harbor International Airport
1044,8,True,San Diego International Airport,Storage area network
1045,7,True,Sea,Sea
1046,9,True,San Francisco,San Francisco International Airport
1047,9,True,Tampa International Airport,Tampa International Airport
1048,5,True,notInKB,notInKB
1049,1,True,Vancouver International Airport,Vancouver International Airport
1050,1,True,Calgary International Airport,Calgary International Airport
1051,3,True,notInKB,notInKB
1052,8,True,United States,United States
1053,8,True,Canada,Canada
1054,1,True,Oceania Cruises,Oceania Cruises
1055,2,True,Marshall Islands,Marshall Islands
1056,10,True,notInKB,notInKB
1057,8,True,Georgia Bulldogs,Georgia Bulldogs football
1058,10,True,notInKB,notInKB
1059,9,True,"Gainesville, Florida","Gainesville, Florida"
1060,6,False,notInC,Aaron Ross
1061,4,True,notInKB,notInKB
1062,1,True,JaMychal Green,JaMychal Green
1063,1,True,Trey Thompkins,Trey Thompkins
1064,8,True,University of Georgia,Georgia Bulldogs football
1065,1,True,Nick Saban,Nick Saban
1066,8,False,notInC,JaMychal Green
1067,8,False,notInC,JaMychal Green
1068,1,True,Trevor Releford,Trevor Releford
1069,8,True,University of Georgia,Georgia Bulldogs football
1070,2,False,notInC,Trey Thompkins
1071,8,True,Trevor Releford,Trevor Releford
1072,8,True,University of Georgia,Georgia Bulldogs football
1073,8,True,University of Georgia,Georgia Bulldogs football
1074,2,True,Mark Fox (basketball),Mark Fox (basketball)
1075,2,False,notInC,Trey Thompkins
1076,1,True,Chris Hines,Chris Hines
1077,5,True,"Tony Mitchell (basketball, born 1989)","Tony Mitchell (basketball, born 1989)"
1078,10,True,notInKB,notInKB
1079,8,False,notInC,Southeastern Conference
1080,5,True,notInKB,notInKB
1081,8,True,ESPN,ESPN
1082,1,True,Joe Lunardi,Joe Lunardi
1083,8,True,University of Georgia,Georgia Bulldogs football
1084,1,True,notInKB,notInKB
1085,3,True,notInKB,notInKB
1086,8,False,notInC,Kentucky Wildcats men's basketball
1087,10,True,notInKB,notInKB
1088,10,False,notInKB,notInKB
1089,10,False,notInKB,notInKB
1090,8,True,Georgia Bulldogs,Georgia Bulldogs football
1091,8,True,Georgia Bulldogs,Canterbury-Bankstown Bulldogs
1092,8,False,notInC,JaMychal Green
1093,8,False,notInC,JaMychal Green
1094,1,True,Travis Leslie,Travis Leslie
1095,8,True,Georgia Bulldogs football,Georgia Bulldogs football
1096,10,False,notInKB,notInKB
1097,8,True,Alabama,Alabama Crimson Tide football
1098,8,True,ESPN,ESPN
1099,1,True,Robert Mizrachi,Robert Mizrachi
1100,2,True,World Poker Tour,World Poker Tour
1101,1,True,World Poker Tour,World Poker Tour
1102,7,True,Las Vegas,Las Vegas Strip
1103,1,True,Cory Carroll,Cory Carroll
1104,1,True,Carlos Mortensen,Carlos Mortensen
1105,1,True,Freddy Deeb,Freddy Deeb
